number_of_dialog,start_time,end_time,dialog
1414,"01:39:08,453","01:39:11,455","Hey, is Grace all right out front?"
1415,"01:39:11,581","01:39:14,750","-Yeah. It ain't Tuesday, is it? -No, it's Thursday."
1416,"01:39:14,876","01:39:17,461",She oughta be fine. Mmm.
1417,"01:39:18,963","01:39:23,216","[SIGHS] Well, bring out the gimp."
1418,"01:39:24,302","01:39:27,053",I think the gimp's sleepin'.
1419,"01:39:27,138","01:39:31,057","Then I guess you'll just have to go wake him up now, won't you?"
1420,"01:40:10,181","01:40:12,098",Get up.
1421,"01:40:25,363","01:40:27,322",Get down.
1422,"01:40:30,868","01:40:33,495",[TAPPING FINGERS]
1423,"01:40:37,375","01:40:40,293",Which one of 'em you wanna do first?
1424,"01:40:40,378","01:40:44,089",<i>-[TAPPING FINGERS] -[ZED] I ain't for sure yet.</i>
1425,"01:40:47,677","01:40:50,303","[WHISPERING] Eenie-meenie-minie-mo,"
1426,"01:40:50,388","01:40:52,973",<i>catch a nigger...<i/i>
1427,"01:40:53,057","01:40:55,642",by his toe.
1428,"01:40:55,726","01:40:59,479","If he hollers, let him go."
1429,"01:40:59,564","01:41:03,733",Eenie-meenie-minie-mo.
1430,"01:41:06,737","01:41:09,614",My mother said...
1431,"01:41:09,699","01:41:13,285","pick the perfect one,"
1432,"01:41:13,369","01:41:16,371",and... you... are...
1433,"01:41:17,790","01:41:19,749",<i>it.</i>
1434,"01:41:22,086","01:41:25,130","<i>-[ZED] Guess that means you, big boy.</i> -[MUFFLED] Fuck you!"
1435,"01:41:25,214","01:41:27,674",-[MUFFLED MUMBLING] -Shh.
1436,"01:41:29,468","01:41:34,014","-You wanna do it in here? -No, let's take him back to Russell's old room."
1437,"01:41:34,098","01:41:36,808",Sounds good to me.
1438,"01:41:36,893","01:41:39,853",[MUFFLED YELLING]
1439,"01:41:44,108","01:41:47,319",[GRUNTING]
1440,"01:42:00,750","01:42:03,877",You keep an eye on this 'un. [SNIFFS]
1441,"01:42:06,172","01:42:11,134","â™ªâ™ª [RADIO: ""COMANCHE"" BY THE REVELS]"
1442,"01:42:20,311","01:42:23,229","<i>[ZED, MAYNARD TALKING, YELLING]</i>"
1443,"01:42:23,314","01:42:25,482","-[GRUNTING] <i>-[TALKING, YELLING CONTINUE]</i>"
1444,"01:42:25,566","01:42:29,694","<i>[LOUD, RHYTHMIC GRUNTING]</i>"
1445,"01:42:29,820","01:42:34,282",<i>-[GIGGLING] -[GRUNTING CONTINUES] Yeah!</i>
1446,"01:42:34,367","01:42:36,785","<i>[GRUNTING, STRAINING]</i>"
1447,"01:42:36,869","01:42:40,038","<i>[ZED SHOUTING] Now! Go! Come on, motherfucker!</i>"
1448,"01:42:40,122","01:42:43,583","<i>-Now, motherfucker! Aaah! [GRUNTING] -[GIGGLING CONTINUES]</i>"
1449,"01:42:43,668","01:42:48,046",<i>-[SLAPPING] -[ZED SHOUTING] Come on! Yeah!</i>
1450,"01:42:49,298","01:42:52,842",<i>-â™ªâ™ª [CONTINUES] -[MUFFLED YELLING]</i>
1451,"01:42:54,261","01:42:57,347",<i>-[GRUNTING CONTINUES] -[ZED] Yeah!</i>
1452,"01:42:57,431","01:42:59,683","<i>[SLAPPING, GRUNTING CONTINUE]</i>"
1453,"01:43:04,230","01:43:06,231",<i>-Ohh! -Yeah!</i>
1454,"01:43:08,651","01:43:12,112","<i>-â™ªâ™ª [CONTINUES, FAINT] -[ZED, FAINT] Yeah! Yeah!</i>"
1455,"01:43:13,614","01:43:16,533",<i>Yeee! Yeeee-hah!</i>
1456,"01:43:16,617","01:43:19,035",<i>[YELLING CONTINUES]</i>
1457,"01:43:19,120","01:43:21,037",<i>[DOOR BELLS JINGLING]</i>
1458,"01:43:22,748","01:43:25,667","<i>[LOUD GRUNT, YELLING]</i>"
1459,"01:43:25,751","01:43:28,712","<i>[GRUNTING, YELLING CONTINUE]</i>"
1460,"01:43:37,221","01:43:39,139",<i>[ZED] Yeah!</i>
1461,"01:43:53,738","01:43:57,699",<i>[YELLING CONTINUES]</i>
1462,"01:44:02,455","01:44:05,415","<i>[LOUD, RHYTHMIC GRUNTING CONTINUES]</i>"
1463,"01:44:06,751","01:44:10,545",<i>Come on! Get down there!</i>
1464,"01:44:13,174","01:44:16,426",<i>Aaah! Do it! Yeah!</i>
1465,"01:44:28,355","01:44:32,275","â™ªâ™ª [CONTINUES, LOUDER]"
1466,"01:44:33,527","01:44:36,529",<i>[ZED SHOUTING] Yeah! Yeah!</i>
1467,"01:44:36,614","01:44:39,532",<i>[YELLING CONTINUES]</i>
1468,"01:44:39,617","01:44:43,536","<i>[MARSELLUS SCREAMING, MUFFLED]</i>"
1469,"01:44:52,004","01:44:55,465",<i>-[MAYNARD] Shut the fuck up! -[SCREAMING CONTINUES]</i>
1470,"01:44:57,218","01:44:59,135",<i>[MAYNARD] Fuck him!</i>
1471,"01:45:01,305","01:45:03,264",<i>[ZED] Come on!</i>
1472,"01:45:06,852","01:45:10,313","<i>-[MARSELLUS GROANING, MUFFLED] -Fuck him. Yeah.</i>"
1473,"01:45:11,982","01:45:14,442","<i>[CONTINUES YELLING, STOPS]</i>"
1474,"01:45:20,407","01:45:22,867",Aaaaah!
1475,"01:45:22,952","01:45:27,413",[GROANING]
1476,"01:45:27,498","01:45:30,041",-Aaaaah! <i>-â™ªâ™ª [FINISHES]</i>
1477,"01:45:31,168","01:45:33,128",[GROANS]
1478,"01:45:36,173","01:45:38,716",-[GROANS] -[THUD]
1479,"01:45:41,095","01:45:43,346","You want that gun, don't ya, Zed?"
1480,"01:45:45,015","01:45:46,933",Huh?
1481,"01:45:47,935","01:45:49,853",Go ahead and pick it up.
1482,"01:45:52,273","01:45:54,566","Go ahead, pick it up."
1483,"01:45:54,650","01:45:56,776",[BREATHING HEAVILY]
1484,"01:45:56,861","01:45:59,362",Come onâ€” Thatta boy!
1485,"01:46:00,948","01:46:05,034","I want you to pick it up, Zed."
1486,"01:46:07,288","01:46:09,164",[SHOTGUN COCKING]
1487,"01:46:09,290","01:46:12,375","-[BREATHING SLOWLY] <i>-Step aside, Butch.</i>"
1488,"01:46:19,008","01:46:21,968",[ZED WHEEZING]
1489,"01:46:24,597","01:46:27,640",Fuck! [GROANING]
1490,"01:46:30,227","01:46:33,188",-You okay? <i>-[GROANING CONTINUES]</i>
1491,"01:46:34,565","01:46:36,691","No, man."
1492,"01:46:36,775","01:46:39,694",I'm pretty fuckin' far from okay.
1493,"01:46:39,778","01:46:41,738",<i>[ZED SCREAMS]</i>
1494,"01:46:47,703","01:46:49,621","<i>[LOUD, HIGH-PITCHED SCREAM]</i>"
1495,"01:46:50,915","01:46:53,833",<i>-[GROANING CONTINUES]</i> -What now?
1496,"01:46:56,170","01:46:58,087","""What now""?"
1497,"01:46:59,465","01:47:02,884","Let me tell you what now. <i>[GROANING, COUGHING]</i>"
1498,"01:47:02,968","01:47:05,887","I'm gonna call a couple of hard, pipe-hittin' niggers..."
1499,"01:47:05,971","01:47:08,890",to go to work on the homes here...
1500,"01:47:08,974","01:47:11,935",with a pair of pliers and a blowtorch.
1501,"01:47:13,896","01:47:16,606","You hear me talkin', hillbilly boy?"
1502,"01:47:17,858","01:47:20,401",I ain't through with you by a damn sight!
1503,"01:47:20,486","01:47:23,446",I'm gonna get medieval on your ass.
1504,"01:47:26,700","01:47:29,619",I meant what now between me and you.
1505,"01:47:34,708","01:47:37,126","Oh, that ""what now."""
1506,"01:47:38,545","01:47:42,465",-I tell you what now between me and you. <i>-[WHEEZING]</i>
1507,"01:47:44,051","01:47:46,970","There is no ""me and you""."
1508,"01:47:48,430","01:47:50,348",Not no more.
1509,"01:47:50,432","01:47:53,351","<i>[GROANING, COUGHING]</i>"
1510,"01:47:53,435","01:47:55,353","So, are we cool?"
1511,"01:47:56,730","01:47:59,023","Yeah, we cool."
1512,"01:47:59,108","01:48:01,234",<i>-[LOUD GROAN]</i> -Two things.
1513,"01:48:02,987","01:48:05,947",Don't tell nobody about this.
1514,"01:48:07,408","01:48:11,035","This shit is between me, you..."
1515,"01:48:11,120","01:48:15,581","and Mr. ""Soon-to-be-livin' the-rest-of-his-short-ass- life-in-agonizing-pain""..."
1516,"01:48:15,666","01:48:17,583",rapist here.
1517,"01:48:18,877","01:48:21,629",It ain't nobody else's business.
1518,"01:48:21,714","01:48:23,631",Twoâ€”
1519,"01:48:23,716","01:48:27,218",You leave town tonight. Right now.
1520,"01:48:28,470","01:48:30,388","And when you gone,"
1521,"01:48:30,472","01:48:32,348","you stay gone,"
1522,"01:48:32,474","01:48:35,393","-or you be gone. <i>-[LOUD GROAN, COUGHING]</i>"
1523,"01:48:35,477","01:48:38,396",You lost all your L.A. privileges. Deal?
1524,"01:48:40,232","01:48:42,191",Deal.
1525,"01:48:43,402","01:48:45,361",Get your ass outta here.
1526,"01:48:52,536","01:48:55,496",<i>[ZED WHEEZING]</i>
1527,"01:48:56,832","01:48:58,791",[GROANING]
1528,"01:49:02,880","01:49:04,839",<i>[GROANING CONTINUES]</i>
1529,"01:49:11,805","01:49:13,723","Oh, shit."
1530,"01:49:14,975","01:49:17,060",[DOOR BELLS JINGLING]
1531,"01:49:29,782","01:49:32,492",[ENGINE STARTS]
1532,"01:49:43,754","01:49:45,671",[ENGINE STOPS]
1533,"01:49:47,257","01:49:49,675",Fabienne! [GROANS]
1534,"01:49:50,761","01:49:53,679",Fabienne! [GROANING CONTINUES]
1535,"01:49:54,932","01:49:57,016","Fabienne! Come on, baby."
1536,"01:49:57,101","01:50:00,478",-Come on. Get your shit. We gotta go right now. <i>-I was so worried.</i>
1537,"01:50:00,604","01:50:03,981","<i>-What about our bags?</i> -Fuck the bags; if we don't split right now, we'll miss the train."
1538,"01:50:04,108","01:50:05,983",-I'll be downstairs. <i>-Is everything well?</i>
1539,"01:50:06,110","01:50:10,029",-Just come on! No talking now! <i>-Are we in danger?</i>
1540,"01:50:10,114","01:50:12,031",[GROANING CONTINUES]
1541,"01:50:13,534","01:50:15,451","Come on, honey!"
1542,"01:50:17,538","01:50:19,956",Where did you get this motorcycle?
1543,"01:50:20,040","01:50:24,544","-It's not a motorcycle, baby. It's a chopper. Let's go. -What happened to my Honda?"
1544,"01:50:24,628","01:50:28,381","I'm sorry, baby, I had to crash that Honda. Will you come on now, please?"
1545,"01:50:28,465","01:50:30,925","<i>Come on, let's go, let's go, let's go.</i>"
1546,"01:50:35,472","01:50:38,891","-You're hurt? -No, no, I might've broken my nose. It's no biggie."
1547,"01:50:38,976","01:50:41,894","Come on. Hop on. Baby, please, weâ€”"
1548,"01:50:41,979","01:50:44,939","Honey, we gotta hit the fuckin' road! Get on!"
1549,"01:50:46,608","01:50:50,027","-Oh, baby, I'm sorry. Come here, come here. -[WEEPING QUIETLY]"
1550,"01:50:50,112","01:50:51,988",I'm sorry. Mmm.
1551,"01:50:52,114","01:50:56,033","-I'm so sorry. -You were gone so long, I started to think dreadful thoughts."
1552,"01:50:56,118","01:50:59,036",I didn't mean to worry you. Everything's fine.
1553,"01:50:59,121","01:51:01,038",-How was your breakfast? -It was good.
1554,"01:51:01,123","01:51:03,040",Did you get the blueberry pancakes?
1555,"01:51:03,125","01:51:07,044",They didn't have blueberry; I had to get buttermilk. Are you sure you're okay?
1556,"01:51:07,129","01:51:10,047","Since I left you, this has been, without a doubt,"
1557,"01:51:10,132","01:51:13,342",the single weirdest fuckin' day of my lifeâ€” I'll tell you all about it.
1558,"01:51:13,427","01:51:15,219",Gotta go. Come on.
1559,"01:51:15,304","01:51:18,055","Butch, whose motorcycle is this?"
1560,"01:51:18,182","01:51:20,766","-It's a chopper, baby. -Whose chopper is this?"
1561,"01:51:20,851","01:51:22,768",-Zed's. -Who's Zed?
1562,"01:51:22,853","01:51:25,396","Zed's dead, baby. Zed's dead."
1563,"01:51:25,481","01:51:27,857",[ENGINE STARTS]
1564,"01:51:41,580","01:51:43,873","<i>[JULES] Yes, you did, Brett!</i>"
1565,"01:51:43,957","01:51:47,418","<i>You tried to fuck him, and Marsellus Wallace don't liked to be fucked...</i>"
1566,"01:51:47,544","01:51:49,921",<i>-by anybody except Mrs. Wallace.</i> -[PANTING]
1567,"01:51:50,047","01:51:53,132","<i>-[BRETT] Oh, God, please, I don't wanna die. -You read the Bible, Brett?</i>"
1568,"01:51:53,217","01:51:56,636","<i>-[WHIMPERING] Yes! -Well, there's this passage I got memorized.</i>"
1569,"01:51:56,720","01:51:58,888",<i>Sorta fits the occasion.</i>
1570,"01:51:58,972","01:52:02,266",<i>Ezekiel 25:17.</i>
1571,"01:52:02,351","01:52:06,646","<i>""The path of the righteous man is beset on all sides...</i>"
1572,"01:52:06,730","01:52:08,648","<i>""by the inequities of the selfish...</i>"
1573,"01:52:08,732","01:52:12,151","<i>-""and the tyranny of evil men. -[WHIMPERING CONTINUES]</i>"
1574,"01:52:12,236","01:52:16,864","<i>""Blessed is he who, in the name of charity and good will,</i>"
1575,"01:52:16,949","01:52:19,992","<i>""shepherds the weak through the valley of darkness,</i>"
1576,"01:52:20,077","01:52:22,578","<i>""for he is truly his brother's keeper...</i>"
1577,"01:52:22,663","01:52:25,373","<i>""and the finder of lost children.</i>"
1578,"01:52:25,457","01:52:29,710","""And I will strike down upon thee with great vengeance..."
1579,"01:52:29,795","01:52:31,963","""and furious anger..."
1580,"01:52:32,047","01:52:36,425","""those who attempt to poison and destroy my brothers."
1581,"01:52:36,510","01:52:40,346","""And you will know my name is the Lord..."
1582,"01:52:40,430","01:52:43,808","when I lay my vengeance upon thee."""
1583,"01:52:43,892","01:52:46,394",-[GROANS LOUDLY] -[GUNSHOTS]
1584,"01:52:46,478","01:52:48,437",[SCREAMS]
1585,"01:52:51,900","01:52:54,318","I'm fucked. Oh, fuck. Oh, fuck."
1586,"01:52:54,444","01:52:57,363","<i>-[VINCENT] Is he a friend of yours?</i> -Oh, goddamn. Goddamn."
1587,"01:52:57,447","01:53:00,324","<i>[JULES] Hmm? Oh. Vincent, Marvin.  Marvin, Vincent.</i>"
1588,"01:53:00,450","01:53:03,369",<i>-Better tell him to shut up. He's gettin' on my nerves.</i> -Fuck. [MUTTERING] <i>-[JULES] Marvin...</i>
1589,"01:53:03,453","01:53:06,622",Marvin. Marvin! I'd knock that shit off if I was you.
1590,"01:53:06,707","01:53:10,876","-[DOOR SLAMS] -Die, you motherfuckers! Die!"
1591,"01:53:10,961","01:53:13,129",[HAMMER CLICKING] [GUNSHOTS]
1592,"01:53:39,031","01:53:42,450",Why the fuck didn't you tell us somebody was in the bathroom?
1593,"01:53:42,534","01:53:45,411",Slip your mind? Did you forget that someone was in there...
1594,"01:53:45,495","01:53:47,371",with a goddamn hand cannon?
1595,"01:53:47,456","01:53:51,417",You see the size of that gun he fired at us? It was bigger than him.
1596,"01:53:56,173","01:53:58,883","We should be fuckin' dead, man."
1597,"01:53:58,967","01:54:00,885",<i>I know. We was lucky.</i>
1598,"01:54:00,969","01:54:04,055","No, no, no, no. That shit wasn't luck."
1599,"01:54:04,139","01:54:08,351","-Yeah, maybe. -This was divine intervention."
1600,"01:54:08,435","01:54:10,353",You know what divine intervention is?
1601,"01:54:16,234","01:54:18,152",I think so.
1602,"01:54:18,236","01:54:21,656",That means that God came down from heaven and stopped the bullets.
1603,"01:54:21,740","01:54:24,158",That's right. That's exactly what it means.
1604,"01:54:24,242","01:54:27,203",God came down from heaven and stopped these motherfuckin' bullets.
1605,"01:54:28,455","01:54:30,414","I think it's time for us to leave, Jules."
1606,"01:54:30,499","01:54:32,875",Don't do that. Don't fuckin' blow this shit off!
1607,"01:54:32,959","01:54:36,921",-What just happened here was a fuckin' miracle! -Chill. This shit happens.
1608,"01:54:37,005","01:54:39,757","Wrong! Wrong. This shit doesn't ""just happen."""
1609,"01:54:39,841","01:54:43,260",Do you want to continue this theological discussion in a car...
1610,"01:54:43,345","01:54:45,805",or in a jailhouse with the cops?
1611,"01:54:45,889","01:54:48,474","We should be fuckin' dead, my friend!"
1612,"01:54:48,558","01:54:52,770","What happened here was a miracle, and I want you to fucking acknowledge it!"
1613,"01:54:52,854","01:54:57,566","All right, it was a miracle. Can we go now?"
1614,"01:55:04,574","01:55:07,952","Let's go, nigger! Come on! Shit."
1615,"01:55:09,705","01:55:11,664",<i>[VINCENT] You ever seen  that show Cops?</i>
1616,"01:55:11,748","01:55:14,667","<i>I was watching it one time and there was this cop on,</i>"
1617,"01:55:14,751","01:55:18,671","<i>and he was talkin' about this gunfight he had in the hallway with this guy, right?</i>"
1618,"01:55:18,755","01:55:22,174",<i>He just unloaded on this guy and nothin' happened. He didn't hit nothin'.</i>
1619,"01:55:22,259","01:55:25,177",Okay? It was just him and this guy.
1620,"01:55:25,262","01:55:28,597","I mean, you know, it's-it's freaky, but it happens."
1621,"01:55:28,682","01:55:33,602","Look, you wanna play blind man, go walk with the shepherd, but me, my eyes are wide fuckin' open."
1622,"01:55:33,687","01:55:36,605",-What the fuck does that mean? -It means that's it for me.
1623,"01:55:36,690","01:55:39,316","From here on in, you can consider my ass retired."
1624,"01:55:39,443","01:55:41,610",-Jesus Christ. -Don't blaspheme. -Goddamn it.
1625,"01:55:41,695","01:55:44,739","-I said, don't do that! -Hey you know-- why are  you fuckin' freakin' out on us?"
1626,"01:55:44,823","01:55:47,867","Look, I'm tellin' Marsellus todayâ€” I'm through."
1627,"01:55:47,951","01:55:50,870","-Why don't you tell him at the same time why? -Don't worry, I will."
1628,"01:55:50,954","01:55:54,957","-And I bet you $10,000 he laughs his ass off. -I don't give a damn if he does."
1629,"01:55:55,041","01:55:58,127","[SIGHS] Marvin, what do you make of all this?"
1630,"01:55:58,211","01:56:00,629","Man, I don't even have an opinion."
1631,"01:56:00,714","01:56:04,925",You gotta have an opinion. You think God came down from heaven and stoppedâ€”
1632,"01:56:05,010","01:56:06,969",-[GUNSHOT] -Whoa! What the fuck's happenin'?
1633,"01:56:07,095","01:56:08,971","-Aw, shit, man! -Aw, man!"
1634,"01:56:09,097","01:56:12,016","-Oh, man, I shot Marvin in the face. -Why the fuck'd you do that?"
1635,"01:56:12,100","01:56:13,976",I didn't mean it. It was an accident.
1636,"01:56:14,102","01:56:17,021","-Man, I seen some crazy-ass shit in my time, but thisâ€” -Chill out, man!"
1637,"01:56:17,105","01:56:20,024",It was an accident. We probably went over a bump or somethin'.
1638,"01:56:20,108","01:56:22,026",The car ain't hit no motherfuckin' bump.
1639,"01:56:22,110","01:56:25,404",I didn't mean to shoot the son of a bitch. The gun went off.
1640,"01:56:25,489","01:56:28,866",Look at this fuckin' mess! We're on a city street in broad daylight here!
1641,"01:56:28,992","01:56:31,911","-I don't believe it! -Well, believe it now, motherfucker!"
1642,"01:56:31,995","01:56:35,414",We gotta get this car off the road. Cops notice shit like a car drenched in blood.
1643,"01:56:35,540","01:56:38,459","-Just take it to a friendly place, that's all! -This is the Valley, Vincent."
1644,"01:56:38,543","01:56:40,920",Marsellus ain't got no friendly places in the Valley.
1645,"01:56:41,046","01:56:43,923","-Well, Jules, this ain't my fuckin' town, man! -Shit!"
1646,"01:56:44,049","01:56:46,926",What you doing? I'm calling my partner in Toluca Lake.
1647,"01:56:47,052","01:56:50,596","-Where's Toluca Lake? -Over the hill here, by Burbank Studios."
1648,"01:56:50,680","01:56:53,599","If Jimmie's ass ain't home, I don't know what the fuck we gonna do,"
1649,"01:56:53,683","01:56:56,602",'cause I ain't got no other partners in 818.
1650,"01:56:56,686","01:56:59,605","Jimmie, how you doin', man? It's Jules. Just listen up, man."
1651,"01:56:59,689","01:57:03,609","Me and my homeboy are in a car, and we gotta get it off the road, pronto."
1652,"01:57:03,693","01:57:05,861",I need to use your garage for a couple hours.
1653,"01:57:07,364","01:57:10,282",<i>[JULES] We gotta be real fuckin'  delicate with this Jimmie situation.</i>
1654,"01:57:10,367","01:57:13,953",<i>He's one remark away from kickin' our asses out the door.</i>
1655,"01:57:14,079","01:57:16,997","<i>-[VINCENT] If he does, what do we do?</i> -Well, we ain't leavin' 'til we make a couple calls,"
1656,"01:57:17,082","01:57:20,000",but I don't want it to reach that pitchâ€” Jimmie's a friend.
1657,"01:57:20,085","01:57:23,003",You don't come into your friend's house and start tellin' him what's what.
1658,"01:57:23,088","01:57:25,005",Just tell him not to be abusive.
1659,"01:57:25,090","01:57:27,007",He kinda freaked out back there when he saw Marvin.
1660,"01:57:27,092","01:57:30,261","Put yourself in his positionâ€” It's 8-o'clock in the morning, he just woke up."
1661,"01:57:30,345","01:57:32,263",He wasn't expectin' this shit.
1662,"01:57:32,347","01:57:35,266",We gotta remember here who's doin' who a favor.
1663,"01:57:35,350","01:57:39,228","If that favor means I gotta take shit, he can stick that favor straight up his ass."
1664,"01:57:39,354","01:57:43,232","-Hey fuck, nigger, what the fuck'd you just do to his towel, man? -I was dryin' my hands!"
1665,"01:57:43,358","01:57:46,235",-Well you're supposed to wash 'em first! -Well you watched me wash 'em.
1666,"01:57:46,361","01:57:49,905",-I watched you get 'em wet. -I was washin' 'em. This shit's hard to get off.
1667,"01:57:49,990","01:57:51,907",Maybe if he'd had Lava I coulda done a better job.
1668,"01:57:51,992","01:57:53,909","I used the same fuckin' soap you did,"
1669,"01:57:53,994","01:57:56,912","and when I finished, the towel didn't look like no goddamn maxi-pad!"
1670,"01:57:56,997","01:57:59,915",What if he was to come in here and see his towel like this?
1671,"01:58:00,000","01:58:04,086","It's shit like this that's gonna bring this situation to a head, man!"
1672,"01:58:04,170","01:58:07,590","Look, I ain't threatenin' you or nothin', all right?"
1673,"01:58:07,674","01:58:12,136","You know I respect you and all. But just don't put me in this position, all right?"
1674,"01:58:12,220","01:58:14,889",All right. Fine. Fine.
1675,"01:58:14,973","01:58:17,892","Ask me nice like that, no problem."
1676,"01:58:17,976","01:58:20,936",Just go handle your friend. Go ahead. I don't care.
1677,"01:58:22,647","01:58:25,524","Mmm! Goddamn, Jimmie!"
1678,"01:58:25,609","01:58:27,651",This some serious gourmet shit.
1679,"01:58:27,736","01:58:29,695",Me and Vincent would've been satisfied...
1680,"01:58:29,779","01:58:31,697",with some freeze-dried Taster's Choice.
1681,"01:58:31,781","01:58:33,699",Right? [CHUCKLES]
1682,"01:58:33,783","01:58:36,702",And he springs this serious gourmet shit on us.
1683,"01:58:36,786","01:58:38,829","-What flavor is this? -Knock it off, Julie."
1684,"01:58:38,914","01:58:42,958",-What? -I don't need you to tell me how fuckin' good my coffee is.
1685,"01:58:43,043","01:58:45,544",I'm the one who buys it. I know how good it is.
1686,"01:58:45,629","01:58:47,504","When Bonnie goes shopping, she buys shit."
1687,"01:58:47,589","01:58:51,216","<i>I buy the gourmet expensive stuff 'cause when I drink it, I wanna taste it.</i>"
1688,"01:58:51,301","01:58:55,220",But you know what's on my mind right now? It ain't the coffee in my kitchen.
1689,"01:58:55,305","01:58:57,473",It's the dead nigger in my garage.
1690,"01:58:57,557","01:59:00,976","-Jimmie, don't even worryâ€” -No no no don't tell me about anything. I wanna ask you a question."
1691,"01:59:01,061","01:59:02,978","When you came pulling in here,"
1692,"01:59:03,063","01:59:06,231","did you notice the sign on the front of my house that said, ""Dead nigger storage""?"
1693,"01:59:06,316","01:59:09,735",-You know I ain't seen noâ€” -Did you notice the sign on the front of my house...
1694,"01:59:09,819","01:59:11,737","that said, ""Dead nigger storage""?"
1695,"01:59:11,821","01:59:14,531",No. I didn't.
1696,"01:59:14,658","01:59:17,534",<i>-You know why you didn't see that sign?</i> -[SIGHS] Why?
1697,"01:59:17,619","01:59:22,164","'Cause it ain't there, 'cause storing dead niggers ain't my fuckin' business, that's why!"
1698,"01:59:22,248","01:59:25,167","-Hey Jimmie we're not gonna store the motherfuckerâ€” -No no no no no no, don't you fuckin' realize..."
1699,"01:59:25,251","01:59:29,672","that if Bonnie comes home and finds a dead body in her house, I'm gonna get divorced?"
1700,"01:59:29,756","01:59:32,967",No marriage counselor. No trial separation. I'm gonna get fuckin' divorced.
1701,"01:59:33,051","01:59:36,387",Okay? And I don't wanna get fuckin' divorced!
1702,"01:59:36,471","01:59:41,475","Man, you know, fuck, I wanna help you, but I don't wanna lose my wife doin' it."
1703,"01:59:41,559","01:59:43,644","Jimmie, Jimmie, she ain't gonna leave you."
1704,"01:59:43,728","01:59:47,648","Don't fuckin' ""Jimmie"" me, Jules! Okay? Don't fuckin' ""Jimmie"" me."
1705,"01:59:47,732","01:59:51,694",There's nothin' you're gonna say that's gonna make me forget I love my wife. Is there?
1706,"01:59:54,823","01:59:59,493","Now, look, you know, she comes home from work in about an hour and a half."
1707,"01:59:59,577","02:00:02,204",The graveyard shift at the hospital.
1708,"02:00:02,288","02:00:05,791",You gotta make some phone calls? You gotta call some people?
1709,"02:00:05,875","02:00:09,795","Well, then, do it, and then get the fuck out of my house before she gets here."
1710,"02:00:09,879","02:00:12,798",That's Kool and the Gang. We don't wanna fuck your shit up.
1711,"02:00:12,882","02:00:15,801",All I wanna do is call my people and get 'em to bring us in.
1712,"02:00:15,885","02:00:18,804",You're fucking my shit up right now!
1713,"02:00:18,888","02:00:21,974",You're gonna fuck my shit up big time if Bonnie comes home.
1714,"02:00:22,058","02:00:25,561","So just do me that favor, all right? The phone is in my bedroom. I suggest you get going."
1715,"02:00:25,645","02:00:28,564","Well, say she comes home."
1716,"02:00:28,648","02:00:31,066",What do you think she'll do?
1717,"02:00:32,569","02:00:34,987","Oh, no fuckin' shit she'll freak."
1718,"02:00:35,071","02:00:37,281",That ain't no kinda answer.
1719,"02:00:37,365","02:00:40,409","I mean, you know, I don't. How much? A lot or a little?"
1720,"02:00:40,493","02:00:43,328",You got to appreciate what an explosive element...
1721,"02:00:43,413","02:00:45,330",this Bonnie situation is.
1722,"02:00:45,415","02:00:49,334","<i>She comes home from a hard day's work, finds a bunch of gangsters in her kitchen...</i>"
1723,"02:00:49,419","02:00:51,336","<i>doing a bunch of gangster shit,</i>"
1724,"02:00:51,421","02:00:54,506",<i>there ain't no tellin' what she's liable to do.</i>
1725,"02:00:54,591","02:00:56,592",[ALL GASPING]
1726,"02:00:56,676","02:00:58,594","Yeah, I grasp that, Jules."
1727,"02:00:58,678","02:01:01,263",All I'm doing is contemplating the ifs.
1728,"02:01:01,347","02:01:04,266",I don't wanna hear about no motherfuckin' ifs!
1729,"02:01:04,350","02:01:08,270","All I want to hear from your ass is, ""You ain't got no problem, Jules, I'm on the motherfucker."
1730,"02:01:08,354","02:01:12,483","Chill them niggers out and wait for the cavalry, which should be coming directly."""
1731,"02:01:12,567","02:01:15,736","You ain't got no problem, Jules."
1732,"02:01:15,820","02:01:17,946",I'm on the motherfucker.
1733,"02:01:18,031","02:01:23,077","Chill them niggers out and wait for the Wolf, who should be coming directly."
1734,"02:01:23,161","02:01:25,579",You sendin' the Wolf?
1735,"02:01:25,663","02:01:27,831","Oh, you feel better, motherfucker?"
1736,"02:01:27,916","02:01:30,209","Shit, yeah, negro!"
1737,"02:01:30,293","02:01:33,337",That's all you had to say!
1738,"02:01:33,463","02:01:36,632",-â™ªâ™ª [PIANO] <i>-[THE WOLF] She the  hysterical type?</i>
1739,"02:01:36,758","02:01:39,676",<i>-When is she due?</i> -[PARTYGOERS CHATTERING]
1740,"02:01:39,761","02:01:41,845",Mm-hmm.
1741,"02:01:41,930","02:01:43,847",Give me the principals' names again.
1742,"02:01:43,932","02:01:45,849",<i>[MAN] Place your bets.</i>
1743,"02:01:46,935","02:01:50,562","-Jules. Mm-hmm. <i>-Cards, please.</i>"
1744,"02:01:50,647","02:01:52,606",Vincent.
1745,"02:01:57,320","02:01:59,279",Jimmie.
1746,"02:02:00,490","02:02:02,658",Bonnie. Mm-hmm.
1747,"02:02:08,039","02:02:10,999",It's 30 minutes away. I'll be there in 10.
1748,"02:02:12,627","02:02:15,045",[TIRES SCREECHING]
