,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
231,231,271_272,"00:19:10,117","00:19:15,580",What? -What country you from? -Wha- What?,Pulp.csv,3380820452
232,232,273,"00:19:15,706","00:19:19,918","-""What"" ain't no country I ever heard of. They speak English in What? -W-What?",Pulp.csv,3380820452
233,233,274,"00:19:20,044","00:19:22,712","-English, Motherfucker! Do you speak it? -Yes!",Pulp.csv,3380820452
234,234,275,"00:19:22,838","00:19:24,506",-Then you know what I'm sayin'! -Yes.,Pulp.csv,3380820452
235,235,276,"00:19:24,590","00:19:28,009",Describe what Marsellus Wallace looks like!,Pulp.csv,3380820452
236,236,277,"00:19:28,094","00:19:30,720","-What? I    -Say ""what"" again!",Pulp.csv,3380820452
237,237,278,"00:19:30,805","00:19:34,683","Say ""what"" again! I dare ya! I double dare you, motherfucker!",Pulp.csv,3380820452
238,238,279,"00:19:34,809","00:19:38,687","-Say ""what"" one more goddamn time! -H-H-He's black.",Pulp.csv,3380820452
239,239,280,"00:19:38,771","00:19:41,106",-Go on! -He's bald!,Pulp.csv,3380820452
240,240,281,"00:19:41,190","00:19:43,858",-Does he look like a bitch? -What?,Pulp.csv,3380820453
241,241,283,"00:19:45,653","00:19:49,614",Does he look... like a bitch?,Pulp.csv,3380820453
242,242,284,"00:19:49,740","00:19:52,909","-No! -Then why you tryin' to fuck him like a bitch, Brett?",Pulp.csv,3380820453
243,243,285,"00:19:53,035","00:19:56,621","-I didn't. -Yes, you did. Yes, you did, Brett!",Pulp.csv,3380820453
244,244,286,"00:19:56,747","00:19:58,915","-You tried to fuck him. - No, no.",Pulp.csv,3380820453
245,245,287,"00:19:59,000","00:20:04,254",But Marsellus Wallace don't like to be fucked by anybody except Mrs. Wallace.,Pulp.csv,3380820453
246,246,288,"00:20:04,338","00:20:07,382","-You read the Bible, Brett? -Yes!",Pulp.csv,3380820453
247,247,289,"00:20:07,466","00:20:12,012","Well, there's this passage I got memorized. Sort of fits this occasion.",Pulp.csv,3380820453
248,248,290,"00:20:12,096","00:20:14,431",Ezekiel 25:17.,Pulp.csv,3380820453
249,249,291,"00:20:14,515","00:20:17,809","""The path of the righteous man...",Pulp.csv,3380820453
250,250,292,"00:20:17,893","00:20:21,813","""is beset on all sides by the inequities of the selfish...",Pulp.csv,3380820453
251,251,293,"00:20:21,897","00:20:24,816","""and the tyranny of evil men.",Pulp.csv,3380820453
252,252,294_295_296,"00:20:24,900","00:20:35,785","""Blessed is he who, in the name of charity and goodwill, ""shepherds the weak through the valley of darkness, ""for he is truly his brother's keeper...",Pulp.csv,3380820453
253,253,297,"00:20:35,870","00:20:39,414","""and the finder of lost children.",Pulp.csv,3380820453
254,254,298,"00:20:39,498","00:20:43,293","""And I will strike down upon thee with great vengeance...",Pulp.csv,3380820453
255,255,299,"00:20:43,377","00:20:45,336","""and furious anger...",Pulp.csv,3380820453
256,256,300,"00:20:45,421","00:20:50,050","""those who attempt to poison and destroy my brothers!",Pulp.csv,3380820453
257,257,301,"00:20:50,134","00:20:53,970","""And you will know my name is the Lord...",Pulp.csv,3380820453
258,258,302_304_305,"00:20:54,055","00:21:18,328","when I lay my vengeance upon thee!""        [""LET'S STAY TOGETHER""]  I think you gonna find...",Pulp.csv,3380820453
259,259,306_307,"00:21:18,412","00:21:27,128",when all this shit is over and done    I think you're gonna find yourself one smilin' motherfucker.,Pulp.csv,3380820453
260,260,308_309,"00:21:28,672","00:21:34,594","The thing is, Butch, right now... you got ability.",Pulp.csv,3380820454
261,261,310_311,"00:21:36,263","00:21:41,935","But painful as it may be, ability... don't last.",Pulp.csv,3380820454
262,262,312,"00:21:43,896","00:21:47,982",And your days are just about over.,Pulp.csv,3380820454
263,263,313,"00:21:48,067","00:21:52,445","Now, that's a hard motherfuckin' fact of life.",Pulp.csv,3380820454
264,264,314,"00:21:52,530","00:21:57,575",But that's a fact of life your ass is gonna have to get realistic about.,Pulp.csv,3380820454
265,265,315,"00:21:59,495","00:22:04,916","You see, this business is filled to the brim with unrealistic motherfuckers.",Pulp.csv,3380820454
266,266,316,"00:22:05,000","00:22:09,003",Motherfuckers who thought their ass would age like wine.,Pulp.csv,3380820454
267,267,317,"00:22:10,673","00:22:14,425",If you mean it turns to vinegar... it does.,Pulp.csv,3380820454
268,268,318,"00:22:15,678","00:22:19,931",If you mean it gets better with age... it don't.,Pulp.csv,3380820454
269,269,319_320,"00:22:21,600","00:22:28,940","Besides, Butch, how many fights you think you got in you anyway?",Pulp.csv,3380820454
270,270,321_322_323,"00:22:29,024","00:22:37,740",Hmm? Two? Boxers don't have an old-timers' day.,Pulp.csv,3380820454
271,271,324,"00:22:38,868","00:22:42,829","You came close, but you never made it.",Pulp.csv,3380820454
272,272,325,"00:22:42,913","00:22:47,125","And if you were gonna make it, you would have made it before now.",Pulp.csv,3380820454
273,273,327,"00:23:03,851","00:23:06,102",You my nigger?,Pulp.csv,3380820454
274,274,328,"00:23:10,774","00:23:13,193",Certainly appears so.,Pulp.csv,3380820454
275,275,330,"00:23:19,617","00:23:23,578"," The night of the fight, you may feel a slight sting.",Pulp.csv,3380820454
276,276,331,"00:23:26,707","00:23:30,084",That's pride fuckin' with you.,Pulp.csv,3380820454
277,277,332,"00:23:31,128","00:23:33,755",Fuck pride!,Pulp.csv,3380820454
278,278,333,"00:23:35,466","00:23:38,509",Pride only hurts.,Pulp.csv,3380820454
279,279,334,"00:23:38,594","00:23:40,511",It never helps.,Pulp.csv,3380820454
280,280,335,"00:23:41,931","00:23:43,973",You fight through that shit.,Pulp.csv,3380820455
281,281,336_337_339,"00:23:45,476","00:24:01,699","'Cause a year from now, when you kickin' it in the Caribbean, you gonna say to yourself, ""Marsellus Wallace was right."" I got no problem with that, Mr. Wallace.",Pulp.csv,3380820455
282,282,340,"00:24:01,784","00:24:05,578","In the fifth, your ass goes down.",Pulp.csv,3380820455
283,283,341,"00:24:09,625","00:24:11,584",Say it.,Pulp.csv,3380820455
284,284,342,"00:24:13,837","00:24:17,298","In the fifth, my ass goes down.",Pulp.csv,3380820455
285,285,343,"00:24:19,218","00:24:21,719","Yo, Vincent Vega. Our man in Amsterdam.",Pulp.csv,3380820455
286,286,344,"00:24:21,804","00:24:26,224","Jules Winfield, our man in Inglewood. Get your asses on in here.",Pulp.csv,3380820455
287,287,345,"00:24:26,350","00:24:30,186","-Goddamn, nigger, what's up with them clothes? -You don't even want to know.",Pulp.csv,3380820455
288,288,346,"00:24:30,271","00:24:33,523",Where's the big man?,Pulp.csv,3380820455
289,289,347,"00:24:33,607","00:24:36,526",The big man's right over there takin' care of some business.,Pulp.csv,3380820455
290,290,348,"00:24:36,610","00:24:41,072","Why don't you hang back a second or two. You see the white boy leave, just go on over.",Pulp.csv,3380820455
291,291,349,"00:24:43,784","00:24:45,994", How ya been?,Pulp.csv,3380820455
292,292,350,"00:24:46,120","00:24:50,039",-I been doin' pretty good. How 'bout yourself? -All right.,Pulp.csv,3380820455
293,293,351,"00:24:51,667","00:24:54,502",So I hear you're takin' Mia out tomorrow.,Pulp.csv,3380820455
294,294,352,"00:24:57,673","00:24:59,841",At Marsellus's request.,Pulp.csv,3380820455
295,295,353,"00:25:01,135","00:25:03,636",-Have you met Mia? -Not yet.,Pulp.csv,3380820455
296,296,354,"00:25:03,762","00:25:06,889",- -What's so fuckin' funny?,Pulp.csv,3380820455
297,297,355,"00:25:07,016","00:25:09,600",-Not a goddamn thing. -I got to piss.,Pulp.csv,3380820455
298,298,356,"00:25:09,685","00:25:13,938","Look, I'm not a fuckin' idiot, all right? It's the big man's wife.",Pulp.csv,3380820455
299,299,357_358,"00:25:14,023","00:25:18,735","I'm gonna sit across from her, chew my food with my mouth closed, laugh at her fuckin' jokes, and that's it.",Pulp.csv,3380820455
300,300,359,"00:25:18,819","00:25:21,946","Hey, my name's Paul, and this shit's between y'all.",Pulp.csv,3380820456
301,301,360,"00:25:22,031","00:25:25,074",Then what'd you fuckin' ask me about it for?,Pulp.csv,3380820456
302,302,361_362,"00:25:25,159","00:25:36,085", Asshole. -Gimme a pack of Red Apples. -Filters?,Pulp.csv,3380820456
303,303,363_364,"00:25:36,170","00:25:44,844","No. -You lookin' at somethin', friend? -You ain't my friend, palooka.",Pulp.csv,3380820456
304,304,365,"00:25:46,930","00:25:50,433","-What was that? -I think you heard me just fine, punchy.",Pulp.csv,3380820456
305,305,366,"00:25:50,517","00:25:53,102",MARSELLUS] Vincent Vega's in the house?,Pulp.csv,3380820456
306,306,367,"00:25:53,187","00:25:56,481","My nigger, get your ass over here.",Pulp.csv,3380820456
307,307,368,"00:26:04,073","00:26:06,824","-What's up? -Man, I'm really sorry.",Pulp.csv,3380820456
308,308,369,"00:26:06,909","00:26:09,077",You shouldn't worry about it.,Pulp.csv,3380820456
309,309,370,"00:26:09,161","00:26:12,121",Pack of Red Apples. $1.40.,Pulp.csv,3380820456
310,310,371,"00:26:14,625","00:26:16,959",And some matches.,Pulp.csv,3380820456
311,311,372_373,"00:26:20,089","00:26:28,179",Thanks.  It's as if it turns every part of your body into the tip of a penis.,Pulp.csv,3380820456
312,312,374,"00:26:28,263","00:26:32,183",-Whoa. -I'll lend it to you. It's a great book on piercing.,Pulp.csv,3380820456
313,313,375,"00:26:32,267","00:26:36,646","That gun to pierce your ears, they don't use that to pierce your nipples, do they?",Pulp.csv,3380820456
314,314,376,"00:26:36,730","00:26:40,566",Forget that gun. That guns goes against the entire idea behind piercing.,Pulp.csv,3380820456
315,315,377,"00:26:40,651","00:26:45,530","All my piercing, 18 places on my body, every one of 'em done with a needle.",Pulp.csv,3380820456
316,316,378_379_380_381,"00:26:45,614","00:26:58,751","Five in each ear, one through the nipple of my left breast, two in my right nostril, one in my left eyebrow, one in my belly, one in my lip, one in my clit, -and I wear a stud in my tongue. - Excuse me.",Pulp.csv,3380820456
317,317,382_383,"00:26:58,836","00:27:04,715","I was just curious, but, um... why would you wear a stud in your tongue?",Pulp.csv,3380820456
318,318,384,"00:27:04,800","00:27:08,261",Sex thing. Helps fellatio.,Pulp.csv,3380820456
319,319,385,"00:27:08,345","00:27:12,306",Vincenzo. Step in my office.,Pulp.csv,3380820456
320,320,386,"00:27:19,106","00:27:22,150",This is Panda from Mexico. Very good stuff.,Pulp.csv,3380820457
321,321,387,"00:27:22,234","00:27:25,653","Now, that's Bava. Different, but equally good.",Pulp.csv,3380820457
322,322,388,"00:27:25,737","00:27:28,656",And that is Choco from the Harz Mountains of Germany.,Pulp.csv,3380820457
323,323,389,"00:27:28,740","00:27:33,161","Now, the first two are the same. 300 a gram. Those are friend prices.",Pulp.csv,3380820457
324,324,390,"00:27:33,245","00:27:36,205",But this one is a little more expensive.,Pulp.csv,3380820457
325,325,391,"00:27:36,290","00:27:38,666",This is 500 a gram.,Pulp.csv,3380820457
326,326,392,"00:27:38,750","00:27:42,128","But, when you shoot it, you will know where that extra money went.",Pulp.csv,3380820457
327,327,393,"00:27:42,212","00:27:46,299","There's nothing wrong with these two. This is real, real, real good shit.",Pulp.csv,3380820457
328,328,394,"00:27:46,383","00:27:50,052",But this one is a fuckin' madman.,Pulp.csv,3380820457
329,329,395,"00:27:50,137","00:27:52,889","Remember, I just got back from Amsterdam.",Pulp.csv,3380820457
330,330,396,"00:27:52,973","00:27:55,975",Am I a nigger? Are we in Inglewood? No.,Pulp.csv,3380820457
331,331,397,"00:27:56,059","00:27:59,228","You're in my home. Now, white people who know the difference...",Pulp.csv,3380820457
332,332,398,"00:27:59,313","00:28:02,273","between good shit and bad shit, this is the house they come to.",Pulp.csv,3380820457
333,333,399,"00:28:02,357","00:28:05,693","Now, my shit, I'll take the Pepsi Challenge with that Amsterdam shit...",Pulp.csv,3380820457
334,334,400,"00:28:05,819","00:28:09,113",-any old day of the fuckin' week. -That's a bold statement.,Pulp.csv,3380820457
335,335,401,"00:28:09,198","00:28:13,034","This ain't Amsterdam, Vince. This is a seller's market.",Pulp.csv,3380820457
336,336,402,"00:28:13,118","00:28:17,121",Coke is fuckin' dead as... dead.,Pulp.csv,3380820457
337,337,403,"00:28:17,206","00:28:21,042","Heroin, it's comin' back in a big fuckin' way.",Pulp.csv,3380820457
338,338,404,"00:28:22,336","00:28:25,796",-All right. Gimme three grams of madman. -Okay.,Pulp.csv,3380820457
339,339,405,"00:28:25,881","00:28:29,300","Now, if it's as good as you say it is, I'll come back and buy another thousand.",Pulp.csv,3380820457
340,340,406_407,"00:28:29,384","00:28:36,390","I just hope that I still have some left for ya, but I'm givin' you some out of my own private stash.",Pulp.csv,3380820458
341,341,408,"00:28:36,475","00:28:39,602",That is what a nice guy I am.,Pulp.csv,3380820458
342,342,409,"00:28:39,728","00:28:43,814","-I'm outta balloons. Is a baggie all right? -Yeah, that's cool.",Pulp.csv,3380820458
343,343,410,"00:28:43,899","00:28:45,858",All right. I'll just get one for ya.,Pulp.csv,3380820458
344,344,411,"00:28:45,943","00:28:50,863","Honey, will you get me some baggies and, uh, twistix from the kitchen?",Pulp.csv,3380820458
345,345,412_413,"00:28:50,948","00:28:56,452"," Okay. Hey, uh, what do you think about Trudi? She ain't got a boyfriend.",Pulp.csv,3380820458
346,346,414,"00:28:56,578","00:28:59,830",-You wanna hang out and get high? -Which one's Trudi?,Pulp.csv,3380820458
347,347,415,"00:28:59,957","00:29:04,126","-The one with all the shit in her face? -No, that's Jody.",Pulp.csv,3380820458
348,348,416,"00:29:04,211","00:29:06,587",That's my wife.,Pulp.csv,3380820458
349,349,417,"00:29:06,713","00:29:11,259","- I'm sorry, man. -Thank you.",Pulp.csv,3380820458
350,350,418,"00:29:11,385","00:29:15,221","-No, I can't. I gotta be someplace. -All right, no problemo.",Pulp.csv,3380820458
351,351,419_420,"00:29:15,305","00:29:21,435","-I'll take a rain check. - -Oh. -Thank you, Jody.",Pulp.csv,3380820458
352,352,421,"00:29:21,520","00:29:24,814",Still got your Malibu?,Pulp.csv,3380820458
353,353,422,"00:29:24,898","00:29:27,942","Oh, man, you know what some fucker did the other day?",Pulp.csv,3380820458
354,354,423,"00:29:28,068","00:29:29,944",-What? -Fuckin' keyed it.,Pulp.csv,3380820458
355,355,424,"00:29:30,070","00:29:33,656","-Oh, man, that's fucked up. -Tell me about it.",Pulp.csv,3380820458
356,356,425,"00:29:33,740","00:29:36,409",I had it in storage for three years.,Pulp.csv,3380820458
357,357,426,"00:29:36,493","00:29:40,830","It was out five days, and some dickless piece of shit fucked with it.",Pulp.csv,3380820458
358,358,427,"00:29:40,914","00:29:45,334","They should be fuckin' killed, man. No trial, no jury, straight to execution.",Pulp.csv,3380820458
359,359,428,"00:29:45,419","00:29:50,089",I wish I could've caught him doin' it. I'd have given anything to catch that asshole.,Pulp.csv,3380820458
360,360,429,"00:29:50,215","00:29:54,927",-It'd been worth him doin' it just so I could've caught him. -What a fucker!,Pulp.csv,3380820459
361,361,430,"00:29:55,012","00:29:57,763",What's more chicken-shit than fuckin' with a man's automobile?,Pulp.csv,3380820459
362,362,431,"00:29:57,889","00:30:00,725",-Don't fuck with another man's vehicle. -You don't do it.,Pulp.csv,3380820459
363,363,432,"00:30:00,851","00:30:03,227",-It's just against the rules. -Thank you.,Pulp.csv,3380820459
364,364,433,"00:30:03,312","00:30:05,438",Thank you.,Pulp.csv,3380820459
365,365,434,"00:30:05,564","00:30:08,357","-Mind if I shoot up here? -Hey, mi casa es su casa.",Pulp.csv,3380820459
366,366,435,"00:30:08,442","00:30:11,736",Muchas gracias.,Pulp.csv,3380820459
367,367,436_438,"00:30:11,820","00:31:58,759","       [""BULLWINKLE PART II""] [MIA'S VOICE] Hi Vincent. I'm getting dressed. The door's open.",Pulp.csv,3380820459
368,368,439,"00:31:58,844","00:32:03,013",Come inside and make yourself a drink. Mia.,Pulp.csv,3380820459
369,369,440_441,"00:32:03,098","00:32:13,899","       [""SON OF A PREACHER MAN""] Hello?",Pulp.csv,3380820459
370,370,442_443_444,"00:32:13,984","00:32:20,740",    Billy Raye was a preacher's son         And when his daddy would visit he'd come along     Vincent.,Pulp.csv,3380820459
371,371,445_446,"00:32:22,951","00:32:27,246", Vinceeent. I'm on the intercom.,Pulp.csv,3380820459
372,372,447,"00:32:27,330","00:32:29,957",Where is    Where is the intercom?,Pulp.csv,3380820459
373,373,448,"00:32:30,041","00:32:33,377",It's on the wall by the two African fellows.,Pulp.csv,3380820459
374,374,449,"00:32:33,462","00:32:35,546",To your right.,Pulp.csv,3380820459
